Location,,ContainerID,Alms,LoadPort,,,Disch.Port,,Monitored,,Temp SP,Supply,,Return
260704,,SZLU9494669,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,-18,-16.98,,-17.97
380186,,CGMU5105239,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.3,,15.4
420504,,CGMU6503290,0,USHOU,,,ESALG/USUYU/GNCKY,,Checked,,-18,-21.5,,-17.38
460602,,CGMU5304966,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.9,,15.5
341108,,IKSU4008603,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,6.13,5.88,,6.38
260510,,BMOU9641347,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5,5.69,,6.06
420706,,CGMU5095850,0,USHOU,,,ESALG/USHOU/CDMAT,,Checked,,-18,-18.95,,-18.33
460606,,AMCU9294064,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,14,,14.29
340810,,TEMU9236435,0,CRMOB,,,ESALG/CRMOB,,Checked,,6.5,7.97,,10.58
460308,,CGMU5011269,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.84,,14.02
460506,,CGMU5224881,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13,,14.8
380288,,CGMU5093170,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.79,,13.55
340712,,TTNU8629169,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5,5.06,,5.63
300108,,TTNU8693321,0,MXVER,,,MTMLA/USHOU/**MLT,,Checked,,13,12.88,,13.31
181184,,CGMU5547122,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,17.5
420704,,CGMU9373081,0,USHOU,,,ESALG/USHOU/CDMAT,,Checked,,-18,-18.77,,-18.18
380408,,CGMU5257078,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.88,,14.67
341310,,TLLU1080516,2,MXVER,,,ESALG/USHOU/ESALG,,Checked,,6,5.94,,6.5
260702,,TLLU1079372,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5.5,5.44,,5.81
460108,,CGMU5437001,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.5,,14.8
420202,,TTNU8630684,0,MXVER,,,ITLIV/USHOU/ITLIV,,Checked,,5,5.06,,5.25
300306,,CGMU5168047,0,MXVER,,,MTMLA/USHOU/**MLT,,Checked,,13.31,13.69,,15.81
340808,,CGMU5305406,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.9,,15
340308,,TTNU8621960,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5.5,5.75,,6.31
380206,,CGMU5111273,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.2,,16
260706,,BMOU9642148,2,MXVER,,,ESALG/USHOU/ESALG,,Checked,,6.13,6.19,,6.69
420506,,CGMU4930163,0,USHOU,,,ESALG/USHOU/CDMAT,,Checked,,-18,-22.86,,-18.09
260512,,TTNU8979228,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5.5,5.63,,6.19
420904,,TLLU1054477,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5,5.13,,6.25
260586,,TTNU8632898,1,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5,5,,5.56
460502,,CGMU5546168,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.2,,15
260506,,TLLU1052427,0,MXVER,,,ESALG/USHOU/ESALG,,Checked,,5,4.13,,8
341112,,CAIU5535286,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
421010,,TCLU1331444,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
420912,,CAIU5534989,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260584,,TCLU1376217,0,MXVER,,,ESALG/MQFDF/ESALG,,Indeterminate,,,,,
260710,,TLLU1070930,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260982,,CAIU5554624,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260984,,CAIU5555641,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260502,,TLLU1051502,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
300110,,TRIU8732757,0,MXVER,,,MTMLA/USHOU/**MLT,,Indeterminate,,,,,
300112,,TCLU1075240,0,MXVER,,,MTMLA/USHOU/**MLT,,Indeterminate,,,,,
420708,,CRSU6107688,0,USHOU,,,ESALG/SRPBM/CDMAT,,Indeterminate,,,,,
420508,,APRU6140710,0,USHOU,,,ESALG/USHOU/CDMAT,,Indeterminate,,,,,
420502,,APRU5798559,0,USHOU,,,ESALG/USHOU/CDMAT,,Indeterminate,,,,,
420702,,TGHU9952621,0,USHOU,,,ESALG/USHOU/CDMAT,,Indeterminate,,,,,
420510,,APRU6109464,0,USHOU,,,ESALG/USHOU/CDMAT,,Indeterminate,,,,,
420710,,TRLU1725534,0,USHOU,,,ESALG/USHOU/CDMAT,,Indeterminate,,,,,
350084,,BMOU8501720,0,USHOU,,,COCTG/USHOU/PECLL,,Indeterminate,,,,,
420808,,CXRU1360809,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420810,,CXRU1069455,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420602,,SEGU9741636,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180410,,MFTU8192740,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180182,,TRLU1704017,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
181382,,TRIU8662808,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341208,,GESU9590849,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180402,,APRU6127616,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260408,,TCLU1317370,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
581282,,CGMU5375580,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.3,,17.3
460112,,APRU5746600,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460802,,CGMU5316191,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180084,,TRIU8967411,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
340606,,TLLU1051499,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
300310,,CGMU5413170,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.8,,16.9
340608,,SEGU9739958,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
580384,,CGMU9365511,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
420812,,TCLU1159227,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
181182,,GESU9513544,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180486,,TRLU1742070,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
60582,,CGMU5099033,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.9,,17.8
260404,,TCLU1162513,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
340806,,TLLU1049275,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
301012,,GESU9423733,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
301112,,CGMU5137215,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.3,,17.3
460710,,TRIU8725634,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460408,,CGMU9315911,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380212,,CGMU9356119,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581582,,CGMU4988632,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380286,,CXRU1087119,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180508,,MFTU8192375,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
380388,,CXRU1319554,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581184,,CGMU5284793,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.5,,15.9
341010,,MFTU8190201,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341206,,TCLU1206191,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
580582,,CGMU5297595,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.8,,16.5
300810,,MGNU3310325,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
180304,,MFTU8193237,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
261382,,CGMU5547077,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,17.7
580784,,CGMU5252040,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,14.16,,15.1
61082,,SEGU9414612,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.94,,16.57
221682,,CGMU5057932,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580486,,CGMU5061969,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.9,,16.3
220484,,CXRU1118821,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581382,,CXRU1068274,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581182,,APRU6135015,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220282,,SZLU9108792,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220082,,TCLU1317030,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580984,,CGMU5072752,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.9,,17.1
220182,,APRU6132649,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220284,,CGMU5086503,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.9,,16.7
300082,,APRU6134472,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580386,,TCLU1285101,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.88,13.88,,17.94
580586,,CXRU1362376,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
221284,,CGMU9354815,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
140110,,CGMU4928119,0,CRMOB,,,ESBCN/CRMOB,,Checked,,13.88,14,,17.81
180512,,TEMU9135743,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
181186,,TCLU1285396,0,CRMOB,,,ESALG/CRMOB,,Checked,,7,7.06,,8.69
220382,,CXRU1315902,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260108,,CGMU6521903,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
61182,,APRU6119035,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180782,,TTNU8037160,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
61382,,CGMU5338056,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.93,,16.63
60082,,CGMU9335630,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.89,,17.13
60982,,SEGU9684881,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.7,,17.4
180286,,TEMU9279036,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
60382,,CGMU9372146,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
261282,,CGMU5502154,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.36,,15.09
180784,,SZLU9496363,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180086,,TEMU9273260,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
60882,,CGMU5247336,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.86,,17.87
60482,,CGMU5166379,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.88,14.13,,17.69
60682,,CGMU5189327,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260406,,CGMU9392409,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
380412,,CGMU5322208,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460302,,TEMU9420674,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260210,,RJCU2018887,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
580482,,CGMU5363716,1,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.33,,15.79
180982,,CGMU9300336,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.28,,16.02
301110,,SEGU9132922,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300406,,CGMU5275739,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
420606,,GESU9588564,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
300506,,CGMU5147126,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.5,,19.1
341212,,MFTU8192842,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260208,,CXRU1316600,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
180984,,CGMU5128722,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.5,,15.6
580684,,CGMU5314666,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
60282,,TLLU1052730,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420612,,CGMU5544761,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,17.9
260202,,TCLU1206761,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
180406,,SEGU9742170,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260308,,SEGU9002087,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260104,,SEGU9005194,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260110,,SEGU9005661,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260102,,TCLU1313060,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
180708,,SEGU9026263,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341408,,TTNU8987028,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
581084,,APRU5799051,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580484,,CGMU5268180,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.78,,16.14
300312,,CGMU5353750,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.23,,14.36
301108,,TTNU8699145,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.81,12.81,,14.88
300412,,CGMU9379876,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,11.6,,13.97
581284,,TRIU8196818,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580284,,SEGU9650135,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.8,,16.7
580782,,APRU6130712,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
341410,,CAIU5462533,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
580084,,CGMU5158558,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.2,,14.8
460512,,TEMU9268237,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300906,,CGMU5285927,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.7,,15.1
300908,,CGMU9360783,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.44,,14.14
380184,,CGMU9380774,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581682,,CGMU5458215,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.6,,15.1
261682,,CGMU5220844,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,12.9,,14.4
380482,,TTNU8263758,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380282,,SZLU9628454,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460208,,CAIU5546249,0,CRMOB,,,MTMLA/CRMOB/,,Indeterminate,,,,,
300710,,CGMU5268200,0,CRMOB,,,MTMLA/CRMOB/,,Checked,,13.3,13.11,,13.91
341006,,TCLU1270523,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
300712,,TTNU8703815,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581482,,CGMU5143199,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.2,,14.7
300612,,CGMU5544838,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,14.7,,16.8
301006,,CGMU5361992,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,15.1,,14.27
580682,,TRIU8740080,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460102,,APRU5710953,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
301208,,CGMU5311707,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300910,,CGMU5110913,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,12.7,,16.4
301010,,TTNU8515269,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300708,,CGMU5505153,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
