Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
381382,,CGMU4826987,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.5,13.1,,14.3
300986,,CGMU5352590,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.5,13.5,,14.3
460884,,CRLU1838508,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,5.5,5.5,,5.7
301688,,APRU5822763,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Unchecked,5.5,5.7,,6.2
140488,,CGMU5083891,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,14.51,,14.23
301182,,CXRU1541978,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,7,7.4,,7.4
140484,,TTNU8693975,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.31,13.69,,13.38
100784,,TLLU1068871,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.81,13.56,,13.75
260308,,CGMU5572932,0,CRMOB,ESBCN/CRMOB,,,,Checked,13,13,,13.3
140282,,AMCU9268390,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.5,13.7,,14.4
461186,,APRU5070352,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.4,,13.5
580484,,CGMU5085169,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.5,13.2,,13.8
301186,,TTNU8477132,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.6,,13.9
461488,,CGMU5529598,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,13.9
300482,,CGMU5309736,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.3,,13.5
61684,,TTNU8684166,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.4,,13.7
460088,,CGMU5405196,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.6,,13.6
460586,,CGMU5505169,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.83,,14.02
140086,,SEGU9532955,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.3,,13.7
301386,,CGMU5257099,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13,,14.2
460886,,CGMU5449281,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.3,,13.6
301188,,CGMU5271435,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Checked,12.8,12.42,,12.82
300588,,CGMU5515275,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Checked,13.2,13.01,,13.27
460186,,CGMU6515346,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,12.8,13,,13
461482,,SZLU9187127,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,6.5,6.8,,6.8
300484,,CGMU5405350,0,CRMOB,MTMLA/CRMOB,,,,Checked,12.8,12.7,,13.2
461386,,CGMU5235417,0,CRMOB,MTMLA/CRMOB,,,,Checked,12.8,12.74,,12.82
301686,,CGMU5264293,0,CRMOB,MTMLA/CRMOB,,,,Checked,12.8,12.83,,13.06
380084,,GVCU7503072,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.5,13.1,,13.9
381584,,CGMU5463593,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.4,,13.7
140286,,SEGU9026617,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.3
300682,,TTNU8094719,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.8
381586,,CGMU6527054,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,12.5,,14.1
300584,,CGMU5446467,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12.8,,13.5
460388,,CXRU1382027,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.7,,13.8
61584,,TTNU8658362,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,12.98,,13.27
461588,,CGMU5249468,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.7,,13.3
301088,,CGMU5480559,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Checked,13.3,13.19,,13.32
380786,,CGMU5466479,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.1,,13.9
461586,,TTNU8702700,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.19,13.13,,13.38
381482,,TTNU8665309,1,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,12.66,,13.25
461582,,CGMU5460887,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.4,,13.8
140284,,CGMU5373524,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.3,,13.6
140482,,TTNU8680520,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.91,,13.26
380088,,TCLU1049723,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.9,13.9,,14.1
580386,,CGMU5078560,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.9,15.13,,14.89
500188,,TCLU1033157,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.9,,14.3
260304,,SEGU9225964,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,13.8,,14.3
580882,,APRU5705068,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.2,,14.1
260312,,TRIU8500258,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,13.9,,14
580482,,TCLU1010249,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.1,,14.2
580282,,TTNU8094318,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14,,14.2
301586,,CGMU5453764,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.1,,13.9
460684,,CGMU5370700,1,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12.9,,13.7
461682,,CGMU5318506,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.9,15.1,,14.72
100188,,CGMU9332061,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.9,13.39,,14.12
580284,,CXRU1625750,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.9,,14.9
500184,,TRIU8110007,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.8,,14
461382,,TTNU8603077,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,14,,13.5
580088,,APRU6135118,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.8,,14.1
580986,,SZLU9022750,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.1,,13.9
460384,,CGMU5304966,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.9,14.1,,14.3
460582,,CGMU5071592,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.9,13.9,,14.2
580886,,TGHU9945793,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.2,,14.2
501086,,TRIU8781197,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14,,14.3
381188,,CGMU5563360,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,14
381086,,TTNU8185721,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,12.9,,14
380982,,CGMU9321600,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,14.3,,14.5
380686,,CHIU9007698,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,13.7,,14.1
100388,,CGMU4833498,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.9,,14.8
301684,,CGMU9325268,0,CRMOB,MTMLA/CRMOB,,,,Checked,7.5,7.99,,7.96
380688,,TEMU9264355,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,7.5,7.3,,8
380284,,APRU5819440,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.1,,14.2
380586,,SZLU9621249,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,12.9,,14.3
580486,,TCLU1066058,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.88,13.88,,14
380986,,TCLU1131826,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,13.5,,14.4
500386,,TRIU8764477,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14,,14.2
501284,,AXIU6106038,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.1,,14.2
460584,,TTNU8110764,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,13.6,,14.2
500284,,CXRU1191550,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.8,,14
300084,,TRIU8163250,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,14.5,,14.5
381282,,TRIU8186363,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.9,13.8,,14.3
260104,,CRSU6157879,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,13.7,,14.2
260102,,TRIU8884106,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,14.1,,14.4
100284,,TRIU8855999,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.2,,14.1
580082,,CGMU9348767,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.9,14.81,,14.79
381182,,SEGU9543651,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12.7,,13.5
260306,,TEMU9007660,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,13.9,,14.3
580582,,CRSU6103384,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.9,12.7,,14.42
380488,,TRIU8659255,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.8,,14.3
260302,,SZLU9628979,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,13.8,,14.3
260310,,CXRU1383506,0,CRMOB,ESBCN/CRMOB,,,,Unchecked,13.9,14,,14.1
140088,,TEMU9133400,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,7.5,7.6,,7.8
580288,,TRIU8728187,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.1,,14.3
100086,,TRIU8939702,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.1,,14.8
461082,,TTNU8674126,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.3,,13.6
380788,,CGMU5448644,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.6,,13.6
580086,,TTNU8274032,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.2,,14.6
100484,,APRU5805940,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14,,14.6
461486,,CGMU5447252,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.6,,13.6
220388,,CXRU1609173,0,CRMOB,MTMLA/CRMOB,,,,Checked,7.5,7.5,,8.31
580084,,APRU6102177,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.9,,14.6
301184,,TTNU8686488,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,14.3,,13.29
580382,,TRIU8971279,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,14.5,,14.1
581582,,SEGU9134530,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.9,13.9,,14.2
300486,,CGMU5129436,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,13.9
460982,,TEMU9120614,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,14
460084,,CGMU5149638,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,13.6
500282,,TEMU9117117,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.5,,7
301086,,TEMU9116580,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,14.2
500586,,CAIU5460037,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,6.8
380784,,CGMU5190586,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.06,,13.5
380382,,TCLU1199282,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.6,,6.9
501684,,TCLU1200212,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.4,,13.7
380484,,CXRU1316663,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.2,,6.7
461684,,CGMU9287403,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.9,5.28,,7.34
301384,,SEGU9533078,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.5,,13.8
501384,,SEGU9002868,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.4,,13.8
500682,,SEGU9005168,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.5
501584,,SEGU9046151,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,7.2,7.1,,7.8
100288,,TLLU1049336,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,6.9
501386,,TLLU1050110,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.6
500584,,CAIU5460490,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.5,,6.8
380386,,TCLU1383392,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.3,,6.6
500786,,TCLU1054205,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.4,,13.6
580384,,GESU9588076,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,6.8
500686,,GESU9588651,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.5,,13.8
100482,,TCLU1200146,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.1,,13.7
500684,,TRLU1729484,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,6.7
500082,,CXRU1385598,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13,,13.5
500688,,CXRU1385900,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.5,,6.7
500882,,CXRU1386470,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.1,,13.5
140182,,CXRU1528934,0,CRMOB,ESVLC/CRMOB,,,,Unchecked,-23,-23,,-22.8
580588,,CXRU1258947,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,Unchecked,6.5,6.7,,6.7
500084,,CXRU1315667,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.4,,13.8
500984,,GESU9360888,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.4,,13.7
500782,,GESU9371692,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,12.7,,14
501082,,TCLU1331378,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.7
501182,,TTNU8986799,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13,,13.3
380886,,CGMU5275343,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.43,,6.62
381686,,CXRU1557552,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.5,13.2,,13.7
500482,,CGMU5227807,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.4,,7.3
500086,,BMOU9878473,0,CRMOB,ITLIV/USHOU,,,,Unchecked,13.3,13.6,,13.8
501184,,MFTU8192797,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13,,13.8
100488,,BMOU9878766,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.8
500484,,MFTU8191785,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,10,10.2,,10.7
380182,,MFTU8192035,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13,,13.6
380082,,MFTU8190829,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.2,,13.7
380086,,MFTU8190876,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.5,,13.6
580682,,MFTU8192170,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,9,9.8,,9.4
140388,,MFTU8190460,0,CRMOB,ESVLC/CRMOB,,,,Unchecked,-18,-17.8,,-18.8
460188,,CGMU5137982,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,13.9
381384,,CGMU5282379,0,CRMOB,MTMLA/CRMOB,,,,Checked,2.2,2.2,,2.7
380684,,CGMU5230842,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.5,,13.8
381488,,TCLU1376182,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,6.5,6,,7.1
380286,,CGMU5425931,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,5.89,,6.46
460882,,CGMU5330440,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.1,,13.5
140486,,TTNU8307692,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.2,,13.2
381286,,SZLU9093331,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.38,,13.5
500888,,APRU5759589,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,6.6
141188,,CGMU5253806,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.41,,13.33
500088,,CGMU5379667,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.31,,7.63
460686,,CGMU5509694,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.05,,13.32
580688,,SEGU9768895,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.8
380184,,SEGU9741894,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.8,,13.6
140386,,SEGU9745842,0,CRMOB,ESVLC/CRMOB,,,,Unchecked,-23,-22.9,,-24.1
140186,,SEGU9746089,0,CRMOB,ESVLC/CRMOB,,,,Unchecked,-18,-18.2,,-19.2
500886,,SEGU9769042,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.2,,6.7
461184,,TEMU9153984,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.5,,7.1
301282,,CGMU5287200,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13,13.2,,13.4
140082,,CXRU1066902,0,CRMOB,ESVLC/CRMOB,,,,Checked,-23,-27.76,,-24
180808,,CGMU7503102,0,CRMOB,ITGOA/CRMOB,,,,Unchecked,6.5,6.4,,6.8
140384,,SEGU9742695,0,CRMOB,ESVLC/CRMOB,,,,Unchecked,-23,-23.2,,-23.7
501682,,SEGU9739958,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.2,,13.6
100386,,APRU5786080,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.5,13.6,,13.7
140288,,CGMU5172828,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.6,,13.6
300684,,CGMU4954988,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,6.5,6.5,,7.1
301286,,CGMU5504516,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,12.86,,13.49
300888,,CXRU1116449,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Unchecked,7,6.9,,7.5
300582,,CGMU5484024,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.77,,13.51
140382,,CGMU5507958,0,CRMOB,ESVLC/CRMOB,,,,Checked,-23,-22.52,,-22.89
380188,,CGMU9404069,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.2,,6.3
500784,,TLLU1160951,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,9,8.9,,9.9
380984,,CGMU5543472,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.31,13.88,,14.31
460382,,CGMU5516604,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.11,,13.82
461288,,APRU6134934,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,7,7.1,,7.5
301584,,CGMU9397720,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,11,,13.77
500186,,MGNU3304620,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.5,13.4,,13.8
461384,,CGMU5288844,0,CRMOB,MTMLA/CRMOB,,,,Checked,8.8,8.9,,9.2
100182,,SEGU9712181,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.5,,13.8
580286,,CGMU5504394,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.54,,6.43
180804,,TRLU1720086,0,CRMOB,ITGOA/CRMOB,,,,Unchecked,6.5,6.7,,7.2
381082,,CGMU5014442,1,CRMOB,MTMLA/CRMOB,,,,Checked,7,7.09,,7.35
460486,,CGMU9411767,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,2.2,2.2,,2.4
460988,,CGMU5336480,0,CRMOB,MTMLA/CRMOB,,,,Checked,2.2,2.22,,2.7
461484,,CGMU5235248,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.35,,13.09
140188,,CGMU5408364,0,CRMOB,ESVLC/CRMOB,,,,Checked,-23,-24.1,,-14.3
461284,,CGMU9365620,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.52,,6.34
300282,,CGMU5097410,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13,13.4,,13.5
381388,,CRSU6113973,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,12.8,,13.7
380782,,TTNU8697332,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.31,13.38,,13.75
380584,,CGMU9381410,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.3,,13.5
461182,,GESU9555745,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13,,13.5
460888,,APRU5085584,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.4,,13.4
460184,,CGMU5181795,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.6,,13.4
501286,,SEGU9541978,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.4,,7.2
300984,,CGMU5235470,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,7,7.3,,8.3
301682,,CGMU5361668,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,11.98,,13.59
460082,,CGMU5277789,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.59,,13.34
381184,,CGMU5161612,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,14
501586,,CGMU5351037,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.6,,7
380682,,BMOU9853238,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.7,,13.8
540582,,CRSU6152732,0,CRMOB,FRMRS/CRMOB,,,,Unchecked,6.5,6.4,,6.8
